12,4294967294,0,0,0,0,0,0
8,3,147,11474,0,14,1128,0
8,4294967294,0,0,0,0,0,0
15,3,145,11298,0,13,1046,0
15,4294967294,0,0,0,0,0,0
1,1,74,5784,0,85,6646,0
1,2,76,5960,0,82,6384,0
1,4294967294,0,0,0,0,0,0
6,1,13,1042,0,148,11564,0
6,2,14,1128,0,147,11474,0
6,3,126,9836,0,34,2680,0
6,4294967294,0,0,0,0,0,0
10,1,13,1042,0,142,11036,0
10,2,12,952,0,144,11216,0
10,3,124,9664,0,33,2590,0
10,4294967294,0,0,0,0,0,0
14,3,144,11212,0,13,1042,0
14,4294967294,0,0,0,0,0,0
3,1,12,952,0,148,11564,0
3,2,12,952,0,148,11564,0
3,3,127,9926,0,33,2590,0
3,4294967294,0,0,0,0,0,0
2,1,33,2590,0,127,9926,0
2,2,34,2680,0,126,9836,0
2,3,85,6646,0,74,5784,0
2,4294967294,0,0,0,0,0,0
13,1,13,1042,0,144,11212,0
13,2,13,1046,0,145,11298,0
13,3,123,9570,0,34,2684,0
13,4294967294,0,0,0,0,0,0
4,3,148,11564,0,12,952,0
4,4294967294,0,0,0,0,0,0
11,3,142,11036,0,13,1042,0
11,4294967294,0,0,0,0,0,0
9,1,33,2590,0,124,9664,0
9,2,34,2684,0,123,9570,0
9,3,82,6384,0,76,5960,0
9,4294967294,0,0,0,0,0,0
5,3,148,11564,0,12,952,0
5,4294967294,0,0,0,0,0,0
7,3,148,11564,0,13,1042,0
7,4294967294,0,0,0,0,0,0
12,3,144,11216,0,12,952,0
12,4294967294,0,0,0,0,0,0
8,3,147,11474,0,14,1128,0
8,4294967294,0,0,0,0,0,0
15,3,145,11298,0,13,1046,0
15,4294967294,0,0,0,0,0,0
1,1,74,5784,0,85,6646,0
1,2,76,5960,0,82,6384,0
1,4294967294,0,0,0,0,0,0
13,1,7,586,0,10,768,0
13,2,8,656,0,9,698,0
13,3,9,698,0,8,656,0
13,4294967294,0,0,0,0,0,0
7,1,8,656,0,18,1328,0
7,2,8,656,0,18,1328,0
7,3,16,1188,0,10,796,0
7,4294967294,0,0,0,0,0,0
6,1,4,352,0,11,926,0
6,2,2,180,0,11,918,0
6,3,12,1012,0,6,528,0
6,4294967294,0,0,0,0,0,0
1,1,195427,10554082,0,227224,12270752,0
1,2,232910,12577860,0,195419,10553386,0
1,4294967294,0,0,0,0,0,0
14,1,8,656,0,106,8696,0
14,2,8,656,0,106,8696,0
14,3,104,8524,0,22,1788,0
14,4294967294,0,0,0,0,0,0
10,1,515347,27829150,0,446957,24139050,0
10,2,23,1830,0,111,9066,0
10,3,446930,24136872,0,497744,26879128,0
10,4294967294,0,0,0,0,0,0
8,1,8,656,0,203,15754,0
8,2,8,656,0,202,15668,0
8,3,189,14622,0,21,1702,0
8,4294967294,0,0,0,0,0,0
3,1,436467,23569682,0,443014,23924368,0
3,2,16,1316,0,53,4514,0
3,3,455237,24584110,0,436481,23570858,0
3,4294967294,0,0,0,0,0,0
15,1,9,726,0,226,17176,0
15,2,8,656,0,226,17176,0
15,3,218,16436,0,24,1928,0
15,4294967294,0,0,0,0,0,0
13,1,25,1998,0,225,16854,0
13,2,25,1998,0,226,16940,0
13,3,195,14482,0,56,4456,0
13,4294967294,0,0,0,0,0,0
12,1,298,16188,0,518,33088,0
12,2,382424,20651100,0,325906,17604056,0
12,3,326168,17617784,0,382122,20635040,0
12,4294967294,0,0,0,0,0,0
11,1,525598,28382508,0,454848,24566948,0
11,2,21,1230,0,242,18268,0
11,3,454834,24565852,0,515357,27829654,0
11,4294967294,0,0,0,0,0,0
7,1,9,726,0,249,18774,0
7,2,10,796,0,248,18704,0
7,3,233,17522,0,27,2138,0
7,4294967294,0,0,0,0,0,0
5,1,10,796,0,243,18314,0
5,2,10,796,0,243,18334,0
5,3,228,17164,0,25,1946,0
5,4294967294,0,0,0,0,0,0
6,1,28,2208,0,235,17662,0
6,2,27,2122,0,235,17658,0
6,3,200,14924,0,62,4856,0
6,4294967294,0,0,0,0,0,0
4,1,793139,42829398,0,793346,42845824,0
4,2,9,726,0,241,18158,0
4,3,798241,43109746,0,793154,42830584,0
4,4294967294,0,0,0,0,0,0
1,1,820527,44310846,0,841571,45447474,0
1,2,847933,45790834,0,820533,44311306,0
1,4294967294,0,0,0,0,0,0
2,1,774831,41841810,0,798848,43141892,0
2,2,55,4366,0,199,14854,0
2,3,816718,44105408,0,774888,41846336,0
2,4294967294,0,0,0,0,0,0
3,1,820445,44304334,0,833767,45028410,0
3,2,25,1946,0,246,18424,0
3,3,840390,45385356,0,820477,44306810,0
3,4294967294,0,0,0,0,0,0
9,1,873066,47146476,0,810499,43771018,0
9,2,96,6276,0,196,14552,0
9,3,810440,43766296,0,843533,45553246,0
9,4294967294,0,0,0,0,0,0
14,3,285,20382,0,52,3216,0
14,4294967294,0,0,0,0,0,0
10,1,515360,27829864,0,454921,24570598,0
10,2,382247,20641842,0,366096,19773916,0
10,3,820671,44320214,0,878133,47420226,0
10,4294967294,0,0,0,0,0,0
8,3,315,21914,0,27,2122,0
8,4294967294,0,0,0,0,0,0
15,3,286,20468,0,52,3216,0
15,4294967294,0,0,0,0,0,0
13,1,52,3216,0,285,20382,0
13,2,52,3216,0,286,20468,0
13,3,227,16722,0,111,6962,0
13,4294967294,0,0,0,0,0,0
2,1,820477,44306810,0,840779,45406138,0
2,2,63,4926,0,281,19250,0
2,3,848748,45834824,0,820546,44312176,0
2,4294967294,0,0,0,0,0,0
12,3,366100,19774196,0,382247,20641842,0
12,4294967294,0,0,0,0,0,0
11,3,454926,24570948,0,515360,27829864,0
11,4294967294,0,0,0,0,0,0
4,3,834162,45049612,0,820445,44304334,0
4,4294967294,0,0,0,0,0,0
7,3,325,22618,0,29,2278,0
7,4294967294,0,0,0,0,0,0
5,3,327,22750,0,26,2016,0
5,4294967294,0,0,0,0,0,0
9,1,878136,47420436,0,820682,44320984,0
9,2,114,7172,0,238,17492,0
9,3,820559,44313126,0,853480,46090228,0
9,4294967294,0,0,0,0,0,0
6,1,29,2278,0,329,22898,0
6,2,28,2192,0,329,22894,0
6,3,292,20020,0,65,5066,0
6,4294967294,0,0,0,0,0,0
1,1,820552,44312596,0,848755,45835314,0
1,2,853480,46090228,0,820560,44313196,0
1,4294967294,0,0,0,0,0,0
3,1,820446,44304404,0,834168,45050032,0
3,2,26,2016,0,328,22820,0
3,3,840789,45406838,0,820480,44307020,0
3,4294967294,0,0,0,0,0,0
14,3,299,21362,0,53,3286,0
14,4294967294,0,0,0,0,0,0
10,1,515361,27829934,0,454935,24571578,0
10,2,382248,20641912,0,366110,19774896,0
10,3,820683,44321054,0,878136,47420436,0
10,4294967294,0,0,0,0,0,0
8,3,329,22894,0,28,2192,0
8,4294967294,0,0,0,0,0,0
15,3,300,21448,0,53,3286,0
15,4294967294,0,0,0,0,0,0
13,1,53,3286,0,299,21362,0
13,2,53,3286,0,300,21448,0
13,3,239,17562,0,114,7172,0
13,4294967294,0,0,0,0,0,0
2,1,820480,44307020,0,840789,45406838,0
2,2,65,5066,0,292,20020,0
2,3,848755,45835314,0,820552,44312596,0
2,4294967294,0,0,0,0,0,0
12,3,366110,19774896,0,382248,20641912,0
12,4294967294,0,0,0,0,0,0
11,3,454935,24571578,0,515361,27829934,0
11,4294967294,0,0,0,0,0,0
4,3,834168,45050032,0,820446,44304404,0
4,4294967294,0,0,0,0,0,0
7,3,329,22898,0,29,2278,0
7,4294967294,0,0,0,0,0,0
5,3,328,22820,0,26,2016,0
5,4294967294,0,0,0,0,0,0
9,1,878136,47420436,0,820683,44321054,0
9,2,114,7172,0,239,17562,0
9,3,820560,44313196,0,853480,46090228,0
9,4294967294,0,0,0,0,0,0
6,1,29,2278,0,330,22968,0
6,2,28,2192,0,330,22964,0
6,3,293,20090,0,65,5066,0
6,4294967294,0,0,0,0,0,0
1,1,820552,44312596,0,848756,45835384,0
1,2,853481,46090298,0,820560,44313196,0
1,4294967294,0,0,0,0,0,0
3,1,820446,44304404,0,834170,45050172,0
3,2,26,2016,0,330,22960,0
3,3,840791,45406978,0,820480,44307020,0
3,4294967294,0,0,0,0,0,0
1,1,7,646,0,7,606,0
1,2,7,646,0,7,606,0
1,3,7,646,0,8,676,0
1,4294967294,0,0,0,0,0,0
1,1,8,716,0,10,816,0
1,2,8,716,0,10,816,0
1,3,8,716,0,10,816,0
1,4294967294,0,0,0,0,0,0
1,1,14,1192,0,17,1334,0
1,2,14,1192,0,17,1334,0
1,3,14,1192,0,17,1334,0
1,4294967294,0,0,0,0,0,0
1,1,14,1192,0,17,1334,0
1,2,14,1192,0,17,1334,0
1,3,14,1192,0,17,1334,0
1,4294967294,0,0,0,0,0,0
1,1,16,1276,0,19,1418,0
1,2,16,1276,0,19,1418,0
1,3,16,1276,0,20,1488,0
1,4294967294,0,0,0,0,0,0
1,1,17,1346,0,22,1628,0
1,2,17,1346,0,22,1628,0
1,3,17,1346,0,22,1628,0
1,4294967294,0,0,0,0,0,0
1,1,21,1626,0,26,1908,0
1,2,21,1626,0,26,1908,0
1,3,21,1626,0,26,1908,0
1,4294967294,0,0,0,0,0,0
1,1,25,2018,0,30,2300,0
1,2,25,2018,0,30,2300,0
1,3,25,2018,0,30,2300,0
1,4294967294,0,0,0,0,0,0
1,1,25,2018,0,30,2300,0
1,2,25,2018,0,30,2300,0
1,3,25,2018,0,30,2300,0
1,4294967294,0,0,0,0,0,0
1,1,25,2018,0,30,2300,0
1,2,25,2018,0,30,2300,0
1,3,25,2018,0,30,2300,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,34,2468,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,34,2468,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,34,2468,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,34,2468,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,34,2468,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,34,2468,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,34,2468,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,34,2468,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,34,2468,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,34,2468,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,34,2468,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,34,2468,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,35,2538,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,35,2538,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,35,2538,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,35,2538,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,35,2538,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,35,2538,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,35,2538,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,35,2538,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,35,2538,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,35,2538,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,35,2538,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,35,2538,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,35,2538,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,35,2538,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,35,2538,0
1,2,29,2186,0,34,2468,0
1,3,29,2186,0,35,2538,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,36,2608,0
1,2,30,2256,0,34,2468,0
1,3,29,2186,0,36,2608,0
1,4294967294,0,0,0,0,0,0
1,1,29,2186,0,36,2608,0
1,2,30,2256,0,34,2468,0
1,3,29,2186,0,36,2608,0
1,4294967294,0,0,0,0,0,0
1,1,7,646,0,7,606,0
1,2,7,646,0,8,676,0
1,3,7,646,0,7,606,0
1,4294967294,0,0,0,0,0,0
1,1,14,1192,0,17,1334,0
1,2,14,1192,0,17,1334,0
1,3,14,1192,0,17,1334,0
1,4294967294,0,0,0,0,0,0
1,1,14,1192,0,17,1334,0
1,2,14,1192,0,17,1334,0
1,3,14,1192,0,17,1334,0
1,4294967294,0,0,0,0,0,0
1,1,14,1192,0,17,1334,0
1,2,14,1192,0,17,1334,0
1,3,14,1192,0,17,1334,0
1,4294967294,0,0,0,0,0,0
1,1,17,1346,0,19,1418,0
1,2,16,1276,0,21,1558,0
1,3,16,1276,0,20,1488,0
1,4294967294,0,0,0,0,0,0
1,1,17,1346,0,22,1628,0
1,2,17,1346,0,22,1628,0
1,3,17,1346,0,22,1628,0
1,4294967294,0,0,0,0,0,0
1,1,17,1346,0,22,1628,0
1,2,17,1346,0,22,1628,0
1,3,17,1346,0,22,1628,0
1,4294967294,0,0,0,0,0,0
1,1,17,1346,0,22,1628,0
1,2,17,1346,0,22,1628,0
1,3,17,1346,0,22,1628,0
1,4294967294,0,0,0,0,0,0
1,1,17,1346,0,22,1628,0
1,2,17,1346,0,22,1628,0
1,3,17,1346,0,22,1628,0
1,4294967294,0,0,0,0,0,0
1,1,17,1346,0,22,1628,0
1,2,17,1346,0,22,1628,0
1,3,17,1346,0,22,1628,0
1,4294967294,0,0,0,0,0,0
1,1,18,1416,0,22,1628,0
1,2,17,1346,0,23,1698,0
1,3,17,1346,0,22,1628,0
1,4294967294,0,0,0,0,0,0
1,1,18,1416,0,23,1698,0
1,2,17,1346,0,25,1838,0
1,3,18,1416,0,23,1698,0
1,4294967294,0,0,0,0,0,0
1,1,18,1416,0,24,1768,0
1,2,18,1416,0,25,1838,0
1,3,18,1416,0,24,1768,0
1,4294967294,0,0,0,0,0,0
1,1,18,1416,0,25,1838,0
1,2,18,1416,0,25,1838,0
1,3,18,1416,0,24,1768,0
1,4294967294,0,0,0,0,0,0
1,1,18,1416,0,25,1838,0
1,2,18,1416,0,25,1838,0
1,3,18,1416,0,25,1838,0
1,4294967294,0,0,0,0,0,0
6,1,2,180,0,2,180,0
6,2,3,266,0,2,180,0
6,3,3,266,0,4,356,0
6,4294967294,0,0,0,0,0,0
1,1,19,1606,0,20,1708,0
1,2,42,2812,0,14,1192,0
1,4294967294,0,0,0,0,0,0
14,1,6,516,0,52,4448,0
14,2,6,516,0,52,4448,0
14,3,42,3596,0,16,1368,0
14,4294967294,0,0,0,0,0,0
13,1,17,1438,0,44,3756,0
13,2,16,1352,0,45,3842,0
13,3,26,2224,0,37,3126,0
13,4294967294,0,0,0,0,0,0
8,1,7,586,0,73,6106,0
8,2,7,586,0,74,6192,0
8,3,62,5200,0,18,1492,0
8,4294967294,0,0,0,0,0,0
15,1,7,586,0,61,5114,0
15,2,7,586,0,60,5028,0
15,3,49,4122,0,18,1492,0
15,4294967294,0,0,0,0,0,0
9,1,508379,27452862,0,451015,24357318,0
9,2,42,3476,0,55,4618,0
9,3,450975,24354026,0,484573,26168598,0
9,4294967294,0,0,0,0,0,0
12,1,7,586,0,35,2942,0
12,2,7,586,0,36,3032,0
12,3,25,2126,0,18,1488,0
12,4294967294,0,0,0,0,0,0
5,1,7,586,0,67,5662,0
5,2,7,586,0,67,5662,0
5,3,56,4760,0,17,1398,0
5,4294967294,0,0,0,0,0,0
7,1,8,656,0,79,6530,0
7,2,8,656,0,79,6526,0
7,3,66,5484,0,20,1612,0
7,4294967294,0,0,0,0,0,0
11,1,510470,27565564,0,413677,22339186,0
11,2,7,586,0,22,1860,0
11,3,413679,22339362,0,493344,26640864,0
11,4294967294,0,0,0,0,0,0
10,1,104205,5627318,0,15893,858878,0
10,2,15,1278,0,24,2056,0
10,3,15897,859234,0,81448,4398584,0
10,4294967294,0,0,0,0,0,0
6,1,20,1612,0,67,5554,0
6,2,21,1702,0,67,5550,0
6,3,43,3638,0,46,3704,0
6,4294967294,0,0,0,0,0,0
1,1,459221,24799154,0,479271,25883334,0
1,2,487018,26301536,0,459228,24799720,0
1,4294967294,0,0,0,0,0,0
10,1,530542,28649736,0,460463,24868566,0
10,2,21,1698,0,138,10936,0
10,3,460437,24866478,0,510817,27585282,0
10,4294967294,0,0,0,0,0,0
14,1,8,656,0,149,11774,0
14,2,8,656,0,149,11774,0
14,3,135,10642,0,22,1788,0
14,4294967294,0,0,0,0,0,0
13,1,22,1788,0,138,10768,0
13,2,21,1702,0,139,10854,0
13,3,113,8718,0,49,3966,0
13,4294967294,0,0,0,0,0,0
8,1,8,656,0,80,6596,0
8,2,8,656,0,81,6682,0
8,3,67,5550,0,21,1702,0
8,4294967294,0,0,0,0,0,0
15,1,8,656,0,156,12112,0
15,2,8,656,0,155,12026,0
15,3,142,10980,0,21,1702,0
15,4294967294,0,0,0,0,0,0
11,1,546412,29506448,0,468437,25299322,0
11,2,20,1160,0,150,11980,0
11,3,468411,25297686,0,530545,28649862,0
11,4294967294,0,0,0,0,0,0
9,1,510828,27585744,0,469507,25356258,0
9,2,49,3966,0,119,8970,0
9,3,469452,25351816,0,487030,26302040,0
9,4294967294,0,0,0,0,0,0
12,1,16,992,0,155,12130,0
12,2,8,656,0,164,12556,0
12,3,143,11174,0,29,2034,0
12,4294967294,0,0,0,0,0,0
5,1,8,656,0,72,6032,0
5,2,8,656,0,72,6032,0
5,3,59,4990,0,20,1608,0
5,4294967294,0,0,0,0,0,0
2,1,358621,19366198,0,377232,20371980,0
2,2,39,3214,0,42,3568,0
2,3,385694,20828180,0,358638,19367656,0
2,4294967294,0,0,0,0,0,0
7,1,9,726,0,83,6810,0
7,2,8,656,0,84,6876,0
7,3,70,5764,0,22,1752,0
7,4294967294,0,0,0,0,0,0
2,1,467181,25228506,0,475745,25691698,0
2,2,46,3704,0,43,3638,0
2,3,479280,25883712,0,467196,25229804,0
2,4294967294,0,0,0,0,0,0
6,1,22,1752,0,201,15078,0
6,2,22,1772,0,202,15144,0
6,3,175,13022,0,50,3984,0
6,4294967294,0,0,0,0,0,0
1,1,476861,25752714,0,479308,25885336,0
1,2,487054,26303468,0,476869,25753350,0
1,4294967294,0,0,0,0,0,0
4,1,454711,24554594,0,454762,24558968,0
4,2,7,586,0,60,5072,0
4,3,462396,24970980,0,454719,24555266,0
4,4294967294,0,0,0,0,0,0
4,1,472898,25536708,0,472949,25541082,0
4,2,9,726,0,62,5232,0
4,3,474820,25641996,0,472907,25537470,0
4,4294967294,0,0,0,0,0,0
10,1,530548,28650072,0,477838,25807820,0
10,2,41,2622,0,200,15444,0
10,3,477791,25804738,0,510845,27586654,0
10,4294967294,0,0,0,0,0,0
3,1,131242,7087488,0,140916,7611040,0
3,2,14,1188,0,55,4690,0
3,3,151519,8183402,0,131250,7088160,0
3,4294967294,0,0,0,0,0,0
3,1,462612,24981488,0,467954,25271216,0
3,2,20,1608,0,59,4990,0
3,3,474226,25609672,0,462622,24982320,0
3,4294967294,0,0,0,0,0,0
14,1,9,726,0,246,18336,0
14,2,9,726,0,246,18336,0
14,3,238,17644,0,25,1998,0
14,4294967294,0,0,0,0,0,0
13,1,25,1998,0,238,17644,0
13,2,24,1912,0,239,17730,0
13,3,208,15272,0,56,4456,0
13,4294967294,0,0,0,0,0,0
8,1,9,726,0,253,18838,0
8,2,9,726,0,254,18924,0
8,3,238,17652,0,24,1912,0
8,4294967294,0,0,0,0,0,0
15,1,9,726,0,255,19002,0
15,2,9,726,0,254,18916,0
15,3,239,17730,0,24,1912,0
15,4294967294,0,0,0,0,0,0
11,1,546413,29506518,0,478284,25832640,0
11,2,21,1230,0,258,19248,0
11,3,478268,25831368,0,530548,28650072,0
11,4294967294,0,0,0,0,0,0
5,1,9,726,0,256,19104,0
5,2,9,726,0,256,19104,0
5,3,241,17922,0,23,1818,0
5,4294967294,0,0,0,0,0,0
7,1,9,726,0,253,18842,0
7,2,9,726,0,253,18838,0
7,3,238,17656,0,23,1822,0
7,4294967294,0,0,0,0,0,0
12,1,21,1230,0,256,19076,0
12,2,217894,11766432,0,157605,8515946,0
12,3,157590,8514760,0,215871,11657418,0
12,4294967294,0,0,0,0,0,0
6,1,23,1822,0,238,17656,0
6,2,24,1912,0,238,17652,0
6,3,210,15460,0,53,4194,0
6,4294967294,0,0,0,0,0,0
14,1,21,1230,0,257,19042,0
14,2,12,852,0,266,19420,0
14,3,238,17644,0,40,2628,0
14,4294967294,0,0,0,0,0,0
13,1,42,2712,0,238,17644,0
13,2,24,1912,0,256,18444,0
13,3,208,15272,0,73,5170,0
13,4294967294,0,0,0,0,0,0
8,1,9,726,0,253,18838,0
8,2,9,726,0,254,18924,0
8,3,238,17652,0,24,1912,0
8,4294967294,0,0,0,0,0,0
15,1,9,726,0,273,19758,0
15,2,9,726,0,272,19672,0
15,3,257,18486,0,24,1912,0
15,4294967294,0,0,0,0,0,0
11,1,546413,29506518,0,478284,25832640,0
11,2,21,1230,0,258,19248,0
11,3,478268,25831368,0,530548,28650072,0
11,4294967294,0,0,0,0,0,0
12,1,21,1230,0,256,19076,0
12,2,217894,11766432,0,179722,9710264,0
12,3,179707,9709078,0,216820,11708664,0
12,4294967294,0,0,0,0,0,0
5,1,9,726,0,256,19104,0
5,2,9,726,0,256,19104,0
5,3,241,17922,0,24,1888,0
5,4294967294,0,0,0,0,0,0
3,1,478082,25816692,0,478264,25831044,0
3,2,23,1818,0,241,17922,0
3,3,483473,26111690,0,478109,25818794,0
3,4294967294,0,0,0,0,0,0
7,1,9,726,0,256,19052,0
7,2,9,726,0,255,18978,0
7,3,240,17796,0,24,1892,0
7,4294967294,0,0,0,0,0,0
6,1,25,1962,0,241,17866,0
6,2,25,1982,0,242,17932,0
6,3,211,15530,0,57,4474,0
6,4294967294,0,0,0,0,0,0
14,1,22,1300,0,282,20288,0
14,2,22,1300,0,282,20288,0
14,3,252,18372,0,51,3146,0
14,4294967294,0,0,0,0,0,0
13,1,52,3216,0,255,18498,0
13,2,39,2626,0,268,19088,0
13,3,209,15342,0,99,6458,0
13,4294967294,0,0,0,0,0,0
8,1,10,796,0,260,19328,0
8,2,10,796,0,260,19344,0
8,3,243,18002,0,27,2122,0
8,4294967294,0,0,0,0,0,0
15,1,22,1300,0,289,20626,0
15,2,13,922,0,297,20918,0
15,3,268,19088,0,42,2752,0
15,4294967294,0,0,0,0,0,0
11,1,546414,29506588,0,478287,25832850,0
11,2,22,1300,0,261,19458,0
11,3,478269,25831438,0,530551,28650282,0
11,4294967294,0,0,0,0,0,0
4,1,638076,34455948,0,638290,34472844,0
4,2,9,726,0,254,18924,0
4,3,645065,34838286,0,638092,34457220,0
4,4294967294,0,0,0,0,0,0
4,1,660245,35653090,0,660458,35669916,0
4,2,10,796,0,254,18924,0
4,3,663638,35841244,0,660261,35654362,0
4,4294967294,0,0,0,0,0,0
12,1,22,1300,0,259,19286,0
12,2,217895,11766502,0,201576,10890428,0
12,3,201559,10889102,0,216823,11708874,0
12,4294967294,0,0,0,0,0,0
1,1,643778,34766344,0,667040,36022828,0
1,2,681951,36827870,0,643786,34766980,0
1,4294967294,0,0,0,0,0,0
1,1,665729,35951714,0,678016,36615532,0
1,2,689271,37223150,0,665737,35952350,0
1,4294967294,0,0,0,0,0,0
5,1,10,796,0,259,19314,0
5,2,10,796,0,259,19314,0
5,3,242,17992,0,26,2028,0
5,4294967294,0,0,0,0,0,0
4,1,681960,36825700,0,682176,36842736,0
4,2,10,796,0,257,19134,0
4,3,682158,36841324,0,681978,36827112,0
4,4294967294,0,0,0,0,0,0
7,1,10,796,0,260,19332,0
7,2,10,796,0,260,19328,0
7,3,243,18006,0,26,2032,0
7,4294967294,0,0,0,0,0,0
3,1,647859,34984638,0,653300,35282976,0
3,2,23,1818,0,241,17922,0
3,3,659870,35637116,0,647886,34986740,0
3,4294967294,0,0,0,0,0,0
3,1,669742,36166336,0,671535,36267682,0
3,2,26,2028,0,242,17992,0
3,3,674457,36424830,0,669769,36168438,0
3,4294967294,0,0,0,0,0,0
6,1,26,2032,0,243,18006,0
6,2,27,2122,0,243,18002,0
6,3,211,15530,0,60,4684,0
6,4294967294,0,0,0,0,0,0
1,1,683588,36916100,0,690589,37294506,0
1,2,699362,37768080,0,683597,36916806,0
1,4294967294,0,0,0,0,0,0
2,1,631382,34095536,0,648357,35015426,0
2,2,53,4194,0,210,15460,0
2,3,660111,35648674,0,631440,34100104,0
2,4294967294,0,0,0,0,0,0
2,1,653461,35287790,0,663583,35837618,0
2,2,53,4194,0,210,15460,0
2,3,671910,36285808,0,653520,35292428,0
2,4294967294,0,0,0,0,0,0
2,1,675279,36465978,0,678130,36623172,0
2,2,60,4684,0,211,15530,0
2,3,682821,36875018,0,675337,36470546,0
2,4294967294,0,0,0,0,0,0
9,1,713975,38555650,0,634244,34253312,0
9,2,59,4582,0,208,15272,0
9,3,634181,34248310,0,677987,36613814,0
9,4294967294,0,0,0,0,0,0
